Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion
JonathanMicallef,Welterweight,,0,0,0,0,44.7,92,1,92,206,0,,1,,,,,,,,,,,,,,,,,Active,,,26.0,"6' 0""",170 lbs,,,"77""",Combat 1 MMA,,,,,
JonathanPearce,Featherweight,,0,0,0,0,64.5,909,33,909,1410,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 0""",145 lbs,,,"71""",Fight Ready,,,,,
JonathanWiezorek,Super Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JonathanWilson,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 1""",205 lbs,,,"75""",Millennia MMA,,,,,
JonavinWebb,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 10""",170 lbs,,,"71""",Renzo Gracie Philly,,,,,
JonnyParsons,Welterweight,,0,0,0,0,46.5,128,0,128,275,0,,2,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 9""",170 lbs,,,"69""",Syndicate MMA,,,,,
JonDelos Reyes,Flyweight,,0,0,0,0,44.1,90,5,90,204,0,,2,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 6""",125 lbs,,,"67""",,,,,,
JonFitch,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,47.0,"6' 0""",170 lbs,,,"76""",AKA (American Kickboxing Academy),,,,,
JonHess,Middleweight,,0,0,0,0,73.2,30,0,30,41,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JonJones,Heavyweight,,0,0,0,0,63.4,1947,45,1947,3073,0,,6,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 4""",238 lbs,,,"84.5""",Jackson's MMA Acoma,,,,,
JonKunneman,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"6' 0""",185 lbs,,,"77""",Jackson-Wink MMA,,,,,
JonMadsen,Heavyweight,,0,0,0,0,52.2,228,5,228,437,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,"6' 0""",254 lbs,,,"72""",,,,,,
JonManley,Catch Weight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"6' 0""",170 lbs,,,,Team Link,,,,,
JonTuck,Lightweight,,0,0,0,0,49.8,500,3,500,1004,0,,2,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 11""",155 lbs,,,"73""",The Arena,,,,,
JordanEspinosa,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 6""",125 lbs,,,"69""",Luttrell-Yee MMA,,,,,
JordanGriffin,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 10""",145 lbs,,,"73""",Roufusport,,,,,
JordanLeavitt,Lightweight,,0,0,0,0,73.6,406,11,406,552,0,,1,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 9""",155 lbs,,,"71""",Syndicate MMA,,,,,
JordanMein,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 0""",170 lbs,,,"73""",Canadian Martial Arts Centre,,,,,
JordanRadev,Welterweight,,0,0,0,0,41.7,50,0,50,120,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JordanRinaldi,Lightweight,,0,0,0,0,53.5,185,5,185,346,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 10""",145 lbs,,,"72""",Team R.O.C.,,,,,
JordanVucenic,Lightweight,,0,0,0,0,60.2,103,1,103,171,0,,1,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 10""",155 lbs,,,"73""",Blood Sweat and Tears,,,,,
JordanWilliams,Middleweight,,0,0,0,0,57.7,452,4,452,784,0,,1,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 1""",171 lbs,,,"75.5""",FactoryX Muay Thai,,,,,
JordanWright,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 2""",204 lbs,,,"77""",Jackson-Wink MMA,,,,,
JorgenKruth,Light Heavyweight,,0,0,0,0,0.0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,51.0,"6' 2""",205 lbs,,,,Pancrase Gym Sweden,,,,,
Jorgede Oliveira,Welterweight,,0,0,0,0,56.2,73,0,73,130,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,"5' 8""",155 lbs,,,"71""",,,,,,
JorgeGonzalez,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 2""",205 lbs,,,"76""",A.D.A.M,,,,,
JorgeGurgel,Lightweight,,0,0,0,0,42.5,592,6,592,1393,0,,0,,,,,,,,,,,,,,,,,Active,,,48.0,"5' 9""",155 lbs,,,"69""",Team Jorge Gurgel,,,,,
JorgeLopez,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 10""",170 lbs,,,,Wand Fight Team,,,,,
JorgeMasvidal,Welterweight,,0,0,0,0,56.8,1654,17,1654,2913,0,,9,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 11""",170 lbs,,,"74""",American Top Team,,,,,
JorgePatino,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,52.0,"5' 8""",155 lbs,,,,Macaco Gold Team ,,,,,
JorgeRivera,Middleweight,,0,0,0,0,62.3,752,7,752,1208,0,,8,,,,,,,,,,,,,,,,,Active,,,53.0,"6' 1""",185 lbs,,,"73""",,,,,,
JorgeSantiago,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"6' 1""",170 lbs,,,"74""",Blackzilians,,,,,
JosefineKnutsson,Women's Strawweight,,0,0,0,0,59.9,425,4,425,709,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 3""",116 lbs,,,"60""",Allstars Training Center,,,,,
JoselyneEdwards,Women's Bantamweight,,0,0,0,0,62.6,1025,12,1025,1638,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 8""",136 lbs,,,"70""",Kings MMA,,,,,
JosephBenavidez,Flyweight,,0,0,0,0,41.6,1165,24,1165,2799,0,,6,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 4""",125 lbs,,,"65""",Team Alpha Male,,,,,
JosephHolmes,Middleweight,,0,0,0,0,55.9,133,4,133,238,0,,1,,,,,,,,,,,,,,,,,Active,,,29.0,"6' 4""",189 lbs,,,"80""",W4R Training Center,,,,,
JosephMorales,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 6""",125 lbs,,,"69""",Team Alpha Male,,,,,
JosephSandoval,Bantamweight,,0,0,0,0,42.9,3,0,3,7,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 6""",135 lbs,,,,,,,,,
JoseAlday,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 7""",135 lbs,,,"68""",,,,,,
JoséAldo,Featherweight,,0,0,0,0,48.4,1571,13,1571,3244,0,,7,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 7""",143 lbs,,,"70""",Nova Uniao ,,,,,
JoseAugusto,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 3""",262 lbs,,,"73""",Pitbull Brothers,,,,,
Jose DanielMedina,Middleweight,,0,0,0,0,48.0,118,1,118,246,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 0""",186 lbs,,,"74.5""",Entram Gym,,,,,
JoseDelano,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 8""",145 lbs,,,,Brazilian Top Team,,,,,
Jose MiguelDelgado,Featherweight,,0,0,0,0,52.3,79,3,79,151,0,,3,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 11""",145 lbs,,,"74""",MMA LAB,,,,,
JoseHenrique,Welterweight,,0,0,0,0,43.5,37,0,37,85,0,,0,,,,,,,,,,,,,,,,,Active,,,23.0,"6' 3""",171 lbs,,,"79""",Nova Uniao ,,,,,
JoseJohnson,Flyweight,,0,0,0,0,71.8,351,3,351,489,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 0""",128 lbs,,,"71.5""",StrKings,,,,,
Maria JoseGomes da Silva,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,135 lbs,,,,,,,,,
Jose MiguelDelgado,Featherweight,,0,0,0,0,50.0,70,3,70,140,0,,2,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 11""",146 lbs,,,"73""",MMA LAB,,,,,
JoseOchoa,Flyweight,,0,0,0,0,53.8,229,1,229,426,0,,1,,,,,,,,,,,,,,,,,Active,,,24.0,"5' 7""",125 lbs,,,"67""",Chute Boxe - Diego Lima,,,,,
JoseQuiñonez,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 8""",135 lbs,,,"69""",Delincuentes MMA,,,,,
Alvino JoseTorres,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,132 lbs,,,,,,,,,
JoshuaBurkman,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,"5' 10""",170 lbs,,,"72""",The Pit Elevated Fight Team,,,,,
JoshuaVan,Flyweight,,0,0,0,0,61.4,1374,7,1374,2238,0,,5,,,,,,,,,,,,,,,,,Active,,,23.0,"5' 5""",125 lbs,,,"65""",4oz Fight Club,,,,,
JoshuaWeems,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 8""",139 lbs,,,"69""",Black Sails MMA,,,,,
JoshAppelt,Heavyweight,,0,0,0,0,50.0,10,0,10,20,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 10""",243 lbs,,,,Team Alpha Male,,,,,
JoshBarnett,Heavyweight,,0,0,0,0,70.1,531,4,531,757,0,,1,,,,,,,,,,,,,,,,,Active,,,47.0,"6' 3""",255 lbs,,,"78""",UWF-USA,,,,,
JoshBryant,,,0,0,0,0,20.0,9,0,9,45,0,,0,,,,,,,,,,,,,,,,,Active,,,,"6' 0""",186 lbs,,,,,,,,,
JoshClopton,Featherweight,,0,0,0,0,81.0,141,4,141,174,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 6""",145 lbs,,,,Skrap Pack,,,,,
JoshCopeland,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 1""",260 lbs,,,"75""",Grudge Training Center,,,,,
JoshCulibao,Featherweight,,0,0,0,0,50.2,456,0,456,909,0,,4,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 10""",146 lbs,,,"73""",Igor MMA,,,,,
JoshEmmett,Featherweight,,0,0,0,0,37.2,835,15,835,2245,0,,12,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 6""",146 lbs,,,"70""",Team Alpha Male,,,,,
JoshFerguson,Flyweight,,0,0,0,0,52.2,83,1,83,159,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 5""",125 lbs,,,,All American MMA,,,,,
JoshFremd,Middleweight,,0,0,0,0,54.9,275,3,275,501,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"6' 4""",186 lbs,,,"76""",FactoryX Muay Thai,,,,,
JoshGrispi,Featherweight,,0,0,0,0,52.8,76,7,76,144,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 11""",145 lbs,,,"74""",South Shore Sport,,,,,
JoshHaynes,Light Heavyweight,,0,0,0,0,30.9,63,2,63,204,0,,1,,,,,,,,,,,,,,,,,Active,,,,"5' 9""",195 lbs,,,,,,,,,
JoshHendricks,,,0,0,0,0,60.0,6,0,6,10,0,,0,,,,,,,,,,,,,,,,,Active,,,48.0,,235 lbs,,,,,,,,,
JoshKoscheck,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,47.0,"5' 10""",170 lbs,,,"73""",AKA (American Kickboxing Academy),,,,,
JoshNeer,Welterweight,,0,0,0,0,55.5,752,10,752,1356,0,,1,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 11""",185 lbs,,,"72.5""",Cesar Gracie Jiu-Jitsu,,,,,
JoshParisian,Heavyweight,,0,0,0,0,53.2,477,5,477,896,0,,2,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 4""",266 lbs,,,"79""",Scorpion Fighting System,,,,,
JoshQuinlan,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"6' 0""",169 lbs,,,"72""",Wand Fight Team,,,,,
JoshSamman,Middleweight,,0,0,0,0,67.8,187,3,187,276,0,,2,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 3""",185 lbs,,,"79""",,,,,,
JoshSampo,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 5""",135 lbs,,,"64""",St. Charles MMA,,,,,
JoshSchockman,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,205 lbs,,,,,,,,,
JoshShockley,Lightweight,,0,0,0,0,43.9,47,0,47,107,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 1""",155 lbs,,,"74.5""",Duneland Vale Tudo,,,,,
JoshStuart,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JoshThomson,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,46.0,"5' 10""",155 lbs,,,"71""",AKA (American Kickboxing Academy),,,,,
JoshWick,Lightweight,,0,0,0,0,87.5,21,0,21,24,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 9""",156 lbs,,,"69""",Elevation Fight Team,,,,,
JosiahHarrell,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"5' 7""",170 lbs,,,"68""",,,,,,
JosianeNunes,Women's Bantamweight,,0,0,0,0,44.7,410,0,410,918,0,,3,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 2""",136 lbs,,,"67""",Striker's House,,,,,
JosiasMusasa,Bantamweight,,0,0,0,0,54.3,100,1,100,184,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"5' 8""",136 lbs,,,"74""",Elite Training Centre,,,,,
JourneyNewson,Bantamweight,,0,0,0,0,36.5,174,2,174,477,0,,1,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 5""",138 lbs,,,"67.5""",Impact Jiu Jitsu,,,,,
JPBuys,Flyweight,,0,0,0,0,56.0,159,4,159,284,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 5""",136 lbs,,,"67""",Xtreme Couture,,,,,
JuancamiloRonderos,Flyweight,,0,0,0,0,65.2,58,1,58,89,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 3""",125 lbs,,,"64.5""",Xtreme Couture,,,,,
JuanAdams,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 5""",265 lbs,,,"80""",Jackson-Wink MMA,,,,,
JuanAndres Luna,Flyweight,,0,0,0,0,32.5,53,0,53,163,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 7""",125 lbs,,,"72""",Entram Gym,,,,,
JuanEspino,Heavyweight,,0,0,0,0,79.6,109,11,109,137,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"6' 3""",257 lbs,,,"80""",American Top Team,,,,,
JuanPuerta,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 9""",125 lbs,,,"71""",American Top Team Atlanta,,,,,
JuanPuig,Featherweight,,0,0,0,0,23.6,13,0,13,55,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 0""",145 lbs,,,"72""",,,,,,
JulesBruchez,Light Heavyweight,,0,0,0,0,75.0,3,0,3,4,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JulianaLima,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 5""",115 lbs,,,"65.5""",Gracie Barra BH,,,,,
JulianaMiller,Women's Flyweight,,0,0,0,0,55.1,238,7,238,432,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 7""",126 lbs,,,"66""",10th Planet Jiu-Jitsu,,,,,
JuliannaPeña,Women's Bantamweight,,0,0,0,0,60.3,1102,18,1102,1828,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 6""",135 lbs,,,"69""",Valle Flow Striking,,,,,
JulianErosa,Featherweight,,0,0,0,0,52.6,1092,17,1092,2076,0,,2,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 1""",145 lbs,,,"74.5""",Xtreme Couture,,,,,
JulianMarquez,Middleweight,,0,0,0,0,49.0,417,0,417,851,0,,2,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 2""",186 lbs,,,"72""",MMA LAB,,,,,
JulianSanchez,Open Weight,,0,0,0,0,0.0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JuliaAvila,Women's Bantamweight,,0,0,0,0,51.2,318,3,318,621,0,,1,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 7""",135 lbs,,,"68""",Oklahoma Martial Arts Academy,,,,,
JuliaPolastri,Women's Strawweight,,0,0,0,0,61.5,543,4,543,883,0,,0,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 2""",116 lbs,,,"63""",CWB Fighter,,,,,
JulieKedzie,Women's Bantamweight,,0,0,0,0,49.4,239,2,239,484,0,,3,,,,,,,,,,,,,,,,,Active,,,44.0,"5' 5""",135 lbs,,,"64.5""",Jackson-Wink MMA,,,,,
JulijaStoliarenko,Women's Flyweight,,0,0,0,0,48.5,305,5,305,629,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 7""",126 lbs,,,"66""",Fighter House,,,,,
JulioArce,Featherweight,,0,0,0,0,39.9,681,4,681,1708,0,,3,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 7""",147 lbs,,,"70""",Team Tiger Schulman,,,,,
JulioPaulino,,,0,0,0,0,47.6,70,0,70,147,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JuliusAnglickas,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 3""",204 lbs,,,"77""",St. Charles MMA,,,,,
JuliusWalker,Light Heavyweight,,0,0,0,0,57.0,114,1,114,200,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"6' 4""",205 lbs,,,"78""",Team Fusion,,,,,
JumabiekeTuerxun,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 6""",145 lbs,,,"67""",Xian Sports University,,,,,
JunieBrowning,Lightweight,,0,0,0,0,52.7,39,2,39,74,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 10""",155 lbs,,,,,,,,,
JuniorAlbini,Heavyweight,,0,0,0,0,58.8,160,3,160,272,0,,1,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 3""",265 lbs,,,"74""",American Top Team,,,,,
JuniorAssuncao,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"5' 9""",145 lbs,,,"72""",,,,,,
RamiroHernandez,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 9""",145 lbs,,,"69""",Miletich Martial Arts,,,,,
JuniorTafa,Light Heavyweight,,0,0,0,0,55.7,171,0,171,307,0,,1,,,,,,,,,,,,,,,,,Active,,,28.0,"6' 3""",206 lbs,,,"75""",NTG Fight & Fitness,,,,,
JunyeGao,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 8""",125 lbs,,,,,,,,,
JunYongPark,Middleweight,,0,0,0,0,57.9,1104,18,1104,1908,0,,1,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 10""",186 lbs,,,"73""",Korean Top Team,,,,,
JunYoungHong,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 9""",145 lbs,,,"69""",Korean Zombie MMA,,,,,
JussierFormiga,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 5""",125 lbs,,,"67""",American Top Team,,,,,
JustineKish,Women's Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 5""",128 lbs,,,"64.5""",Black House,,,,,
JustinBuchholz,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 11""",155 lbs,,,"73""",Team Alpha Male,,,,,
JustinBurlinson,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"6' 1""",170 lbs,,,"74""",,,,,,
JustinEdwards,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 10""",155 lbs,,,"70""",Team Jorge Gurgel,,,,,
JustinEilers,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,46.0,"6' 1""",235 lbs,,,,,,,,,
JustinFrazier,Heavyweight,,0,0,0,0,89.5,17,0,17,19,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 0""",265 lbs,,,"75""",Without Limits MMA,,,,,
JustinGaethje,Lightweight,,0,0,0,0,59.6,1087,1,1087,1823,0,,7,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 11""",156 lbs,,,"70""",Elevation Fight Team,,,,,
JustinGonzales,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 9""",145 lbs,,,"72""",Top Notch MMA,,,,,
JustinJames,Lightweight,,0,0,0,0,53.8,28,0,28,52,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 10""",155 lbs,,,,,,,,,
JustinJaynes,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 7""",145 lbs,,,"68""",Xtreme Couture,,,,,
JustinLawrence,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 8""",145 lbs,,,"67""",Black House,,,,,
JustinLedet,Light Heavyweight,,0,0,0,0,42.7,256,1,256,599,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 4""",205 lbs,,,"80""",Gracie Barra Katy,,,,,
JustinLevens,Light Heavyweight,,0,0,0,0,46.7,7,0,7,15,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JustinMartin,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
JustinMcCully,Heavyweight,,0,0,0,0,61.6,231,4,231,375,0,,1,,,,,,,,,,,,,,,,,Active,,,49.0,"6' 2""",235 lbs,,,"73""",,,,,,
JustinSalas,Lightweight,,0,0,0,0,47.4,202,8,202,426,0,,1,,,,,,,,,,,,,,,,,Active,,,,"5' 8""",155 lbs,,,"70""",Grudge Training Center,,,,,
JustinScoggins,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 5""",125 lbs,,,"66""",Revolution MMA,,,,,
JustinSumter,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 2""",185 lbs,,,"80""",Fighting Arts Academy,,,,,
JustinTafa,Heavyweight,,0,0,0,0,58.4,261,0,261,447,0,,4,,,,,,,,,,,,,,,,,Active,,,31.0,"6' 0""",266 lbs,,,"74""",NTG Fight & Fitness,,,,,
JustinWilcox,Featherweight,,0,0,0,0,0.0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 6""",145 lbs,,,,AKA (American Kickboxing Academy),,,,,
JustinWillis,Heavyweight,,0,0,0,0,65.4,283,4,283,433,0,,2,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 1""",265 lbs,,,"79""",AKA (American Kickboxing Academy),,,,,
JustinWren,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"6' 3""",265 lbs,,,,,,,,,
JutaroNakao,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,54.0,"5' 9""",167 lbs,,,,,,,,,
KaanOfli,Featherweight,,0,0,0,0,57.6,76,0,76,132,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 7""",145 lbs,,,"66""",Australian Top Team,,,,,
KaikBrito,Lightweight,,0,0,0,0,44.3,54,0,54,122,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 11""",169 lbs,,,"72.5""",Black Thai Team,,,,,
KailanHill,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 1""",185 lbs,,,"77""",,,,,,
KailinCurran,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 3""",115 lbs,,,"65""",Reign MMA,,,,,
KaiAsakura,Flyweight,,0,0,0,0,68.2,30,0,30,44,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 8""",124 lbs,,,"69""",Japan Top Team,,,,,
KaiKamaka III,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 7""",145 lbs,,,"69""",Xtreme Couture,,,,,
KaiKara-France,Flyweight,,0,0,0,0,43.7,817,6,817,1868,0,,8,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 4""",125 lbs,,,"69""",City Kickboxing,,,,,
KajanJohnson,Lightweight,,0,0,0,0,45.1,238,9,238,528,0,,2,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 11""",155 lbs,,,"75.5""",TriStar Gym,,,,,
KaleioRomero,Featherweight,,0,0,0,0,48.0,61,1,61,127,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 10""",145 lbs,,,"69""",Team Alpha Male,,,,,
