Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion,Division_Title,Division_Record,Sig_Str_Landed_Per_Min,Sig_Str_Absorbed_Per_Min,Takedown_Avg_Per_15_Min,Submission_Avg_Per_15_Min,Sig_Str_Defense,Takedown_Defense,Knockdown_Avg,Average_Fight_Time,Win_by_KO_TKO,Win_by_DEC,Win_by_SUB,Sig_Str_Head_Pct,Sig_Str_Body_Pct,Sig_Str_Leg_Pct,Fight_Win_Streak,Title_Defenses,Former_Champion,Octagon_Debut,Fighting_Style
RichieVaculik,Flyweight,,0,0,0,0,55.2,240,9,240,435,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 6""",125 lbs,,,"69.5""",TP Fight Team,,,,,,Flyweight Division,nan-nan,240.0,,135.0,0.0,44.8,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RichAttonito,Welterweight,,0,0,0,0,60.5,256,3,256,423,0,,2,,,,,,,,,,,,,,,,,Active,,,48.0,"5' 10""",170 lbs,,,"72""",American Top Team,,,,,,Welterweight Division,nan-nan,256.0,,45.0,0.0,39.5,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RichClementi,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,48.0,"5' 9""",155 lbs,,,"72.5""",Team Voodoo,,,,,,Lightweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RichFranklin,Middleweight,,0,0,0,0,48.9,1090,14,1090,2229,0,,10,,,,,,,,,,,,,,,,,Active,,,50.0,"6' 1""",185 lbs,,,"76""",,,,,,,Middleweight Division,nan-nan,1090.0,,210.0,0.0,51.1,0,150.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RicksonZenidim,Flyweight,,0,0,0,0,39.3,35,0,35,89,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"5' 7""",126 lbs,,,"67.5""",Familia Zenidim,,,,,,Flyweight Division,nan-nan,35.0,,0.0,0.0,60.7,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickyCalatayud,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 9""",125 lbs,,,,,,,,,,Flyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickyCamp,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 7""",135 lbs,,,,,,,,,,Bantamweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickyGlenn,Welterweight,,0,0,0,0,49.8,648,6,648,1302,0,,3,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 0""",171 lbs,,,"70.5""",Absolute Mixed Martial Arts,,,,,,Welterweight Division,nan-nan,648.0,,90.0,0.0,50.2,0,45.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickyRainey,Welterweight,,0,0,0,0,46.6,27,0,27,58,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 1""",170 lbs,,,"77""",Renegade Fighting Systems,,,,,,Welterweight Division,nan-nan,27.0,,0.0,0.0,53.4,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickySimon,Bantamweight,,0,0,0,0,50.5,792,67,792,1569,0,,5,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 6""",136 lbs,,,"69""",American Top Team Portland,,,,,,Bantamweight Division,nan-nan,792.0,,1005.0,0.0,49.5,0,75.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickySteele,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 9""",135 lbs,,,"74""",,,,,,,Bantamweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickyTurcios,Bantamweight,,0,0,0,0,53.5,705,5,705,1317,0,,1,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 9""",136 lbs,,,"71""",Gracie Barra Woodlands,,,,,,Bantamweight Division,nan-nan,705.0,,75.0,0.0,46.5,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickDavis,Lightweight,,0,0,0,0,50.0,5,0,5,10,0,,0,,,,,,,,,,,,,,,,,Active,,,,,155 lbs,,,,,,,,,,Lightweight Division,nan-nan,5.0,,0.0,0.0,50.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RickStory,Welterweight,,0,0,0,0,51.8,1378,40,1378,2659,0,,6,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 10""",170 lbs,,,"71""",Brave Legion,,,,,,Welterweight Division,nan-nan,1378.0,,600.0,0.0,48.2,0,90.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RicoDiSciullo,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 9""",135 lbs,,,"74""",Team Sityodtong,,,,,,Bantamweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RicoFarrington,Welterweight,,0,0,0,0,42.1,96,0,96,228,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 4""",170 lbs,,,"79""",,,,,,,Welterweight Division,nan-nan,96.0,,0.0,0.0,57.9,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RikiFukuda,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"6' 0""",185 lbs,,,"73""",Grabaka,,,,,,nan Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RinatFakhretdinov,Welterweight,,0,0,0,0,59.3,546,20,546,921,0,,3,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 0""",171 lbs,,,"74""",American Top Team,,,,,,Welterweight Division,nan-nan,546.0,,300.0,0.0,40.7,0,45.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RinyaNakamura,Bantamweight,,0,0,0,0,58.7,179,7,179,305,0,,2,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 7""",135 lbs,,,"68.5""",American Top Team,,,,,,Bantamweight Division,nan-nan,179.0,,105.0,0.0,41.3,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RinNakai,Women's Bantamweight,,0,0,0,0,52.4,110,6,110,210,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 1""",125 lbs,,,"60.5""",Pancrase Venus,,,,,,Women's Bantamweight Division,nan-nan,110.0,,90.0,0.0,47.6,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RioTirto,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 5""",125 lbs,,,,,,,,,,Flyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RizvanKuniev,Heavyweight,,0,0,0,0,65.3,201,3,201,308,0,,1,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 4""",264 lbs,,,"76""",Gorets,,,,,,Heavyweight Division,nan-nan,201.0,,45.0,0.0,34.7,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RoanCarneiro,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,47.0,"5' 11""",170 lbs,,,"74.5""",,,,,,,Welterweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobbieLawler,Welterweight,,0,0,0,0,52.6,1597,17,1597,3035,0,,10,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 11""",170 lbs,,,"74""",Kill Cliff FC,,,,,,Welterweight Division,nan-nan,1597.0,,255.0,0.0,47.4,0,150.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobbiePeralta,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,nan Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobbieRing,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,24.0,"5' 9""",145 lbs,,,"68""",Ring Combat Sports,,,,,,Featherweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobelisDespaigne,Heavyweight,,0,0,0,0,61.0,83,0,83,136,0,,1,,,,,,,,,,,,,,,,,Active,,,36.0,"6' 7""",264 lbs,,,"84""",MMA Temple,,,,,,Heavyweight Division,nan-nan,83.0,,0.0,0.0,39.0,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertoRomero,Featherweight,,0,0,0,0,50.8,124,0,124,244,0,,1,,,,,,,,,,,,,,,,,Active,,,25.0,"5' 8""",145 lbs,,,"70""",Team Oyama,,,,,,Featherweight Division,nan-nan,124.0,,0.0,0.0,49.2,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertoSanchez,Flyweight,,0,0,0,0,73.4,135,5,135,184,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 6""",125 lbs,,,"66.5""",Gracie Barra Katy,,,,,,Flyweight Division,nan-nan,135.0,,75.0,0.0,26.6,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertoTraven,,,0,0,0,0,50.0,1,0,1,2,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,nan Division,nan-nan,1.0,,0.0,0.0,50.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertBryczek,Middleweight,,0,0,0,0,28.7,41,0,41,143,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 0""",185 lbs,,,"75""",Veto Team Bielsko-Biała,,,,,,Middleweight Division,nan-nan,41.0,,0.0,0.0,71.3,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertDrysdale,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"6' 3""",205 lbs,,,"78.5""",,,,,,,Light Heavyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertLucarelli,Open Weight,,0,0,0,0,33.3,2,1,2,6,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,Open Weight Division,nan-nan,2.0,,15.0,0.0,66.7,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertRuchała,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 10""",145 lbs,,,"72.5""",Grappling Krakow,,,,,,Featherweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertValentin,Middleweight,,0,0,0,0,73.0,100,0,100,137,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 2""",186 lbs,,,"77""",Fight Move Academy,,,,,,Middleweight Division,nan-nan,100.0,,0.0,0.0,27.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobertWhittaker,Middleweight,,0,0,0,0,46.1,1620,16,1620,3516,0,,12,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 0""",185 lbs,,,"73.5""",Gracie Jiu-Jitsu Smeaton Grange,,,,,,Middleweight Division,nan-nan,1620.0,,240.0,0.0,53.9,0,180.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobBroughton,Heavyweight,,0,0,0,0,73.4,314,0,314,428,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 2""",260 lbs,,,"74""",Wolfslair Academy,,,,,,Heavyweight Division,nan-nan,314.0,,0.0,0.0,26.6,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobEmerson,Bantamweight,,0,0,0,0,36.4,243,10,243,668,0,,2,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 10""",135 lbs,,,"70""",Team Oyama,,,,,,Bantamweight Division,nan-nan,243.0,,150.0,0.0,63.6,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobFont,Bantamweight,,0,0,0,0,48.4,1501,13,1501,3102,0,,7,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 8""",138 lbs,,,"71.5""",TriStar Gym,,,,,,Bantamweight Division,nan-nan,1501.0,,195.0,0.0,51.6,0,105.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobKimmons,Welterweight,,0,0,0,0,72.9,307,7,307,421,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"5' 10""",170 lbs,,,"73""",,,,,,,Welterweight Division,nan-nan,307.0,,105.0,0.0,27.1,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobMacDonald,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,46.0,"6' 3""",230 lbs,,,"78.5""",,,,,,,Heavyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobWilkinson,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 3""",206 lbs,,,"80""",FactoryX Muay Thai,,,,,,Middleweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RobYundt,,,0,0,0,0,84.6,55,1,55,65,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,,185 lbs,,,,,,,,,,nan Division,nan-nan,55.0,,15.0,0.0,15.4,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RockyLee,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 9""",145 lbs,,,"68""",Bali Muay Thai & MMA,,,,,,Featherweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodneyWallace,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 9""",205 lbs,,,"72""",Chute Boxe,,,,,,nan Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodolfoBellato,Light Heavyweight,,0,0,0,0,63.5,353,4,353,556,0,,1,,,,,,,,,,,,,,,,,Active,,,29.0,"6' 3""",205 lbs,,,"77""",Team Nogueira,,,,,,Light Heavyweight Division,nan-nan,353.0,,60.0,0.0,36.5,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodolfoRubio,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 5""",145 lbs,,,"66""",,,,,,,Featherweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodolfoVieira,Middleweight,,0,0,0,0,60.2,307,17,307,510,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 0""",185 lbs,,,"73""",Fighting Nerds,,,,,,Middleweight Division,nan-nan,307.0,,255.0,0.0,39.8,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodrigoDamm,Lightweight,,0,0,0,0,36.8,354,3,354,961,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,"5' 7""",155 lbs,,,"71""",Alliance Jiu-Jitsu,,,,,,Lightweight Division,nan-nan,354.0,,45.0,0.0,63.2,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
Rodrigode Lima,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 9""",155 lbs,,,,Coalizao Fight Team,,,,,,Lightweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodrigoLidio,Lightweight,,0,0,0,0,50.0,3,0,3,6,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 11""",155 lbs,,,"73""",Fighting Nerds,,,,,,Lightweight Division,nan-nan,3.0,,0.0,0.0,50.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodrigoNascimento,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"6' 2""",264 lbs,,,"80""",American Top Team,,,,,,Heavyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RodrigoRuas,,,0,0,0,0,45.2,19,0,19,42,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,nan Division,nan-nan,19.0,,0.0,0.0,54.8,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerioBontorin,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 5""",125 lbs,,,"67""",Gile Ribeiro Team / Noguchi Team,,,,,,Flyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerBowling,Lightweight,,0,0,0,0,44.6,179,5,179,401,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 9""",155 lbs,,,"68""",Team Vision,,,,,,Lightweight Division,nan-nan,179.0,,75.0,0.0,55.4,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerGracie,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"6' 4""",205 lbs,,,"79""",Black House MMA,,,,,,Light Heavyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerHollett,Light Heavyweight,,0,0,0,0,50.8,64,2,64,126,0,,0,,,,,,,,,,,,,,,,,Active,,,46.0,"5' 10""",205 lbs,,,"70""",,,,,,,Light Heavyweight Division,nan-nan,64.0,,30.0,0.0,49.2,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerHuerta,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 9""",155 lbs,,,"69""",Tiger Muay Thai,,,,,,Lightweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerNarvaez,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 3""",185 lbs,,,"79.5""",Full Contact Fight Academy,,,,,,Middleweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RogerZapata,Welterweight,,0,0,0,0,64.6,53,0,53,82,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 11""",170 lbs,,,"74""",,,,,,,Welterweight Division,nan-nan,53.0,,0.0,0.0,35.4,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RolandoBedoya,Lightweight,,0,0,0,0,49.3,333,0,333,676,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 11""",155 lbs,,,"74""",Chute Boxe - Diego Lima,,,,,,Lightweight Division,nan-nan,333.0,,0.0,0.0,50.7,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RolandoDelgado,Featherweight,,0,0,0,0,60.0,99,2,99,165,0,,1,,,,,,,,,,,,,,,,,Active,,,43.0,"6' 3""",145 lbs,,,"77""",,,,,,,Featherweight Division,nan-nan,99.0,,30.0,0.0,40.0,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RolandoDy,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 9""",145 lbs,,,"69.5""",Biagtian Muay Thai,,,,,,Bantamweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RolandDelorme,Bantamweight,,0,0,0,0,59.6,303,11,303,508,0,,2,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 9""",135 lbs,,,"71""",Winnipeg Academy of MMA,,,,,,Bantamweight Division,nan-nan,303.0,,165.0,0.0,40.4,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RolandPayne,Open Weight,,0,0,0,0,75.0,3,1,3,4,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,Open Weight Division,nan-nan,3.0,,15.0,0.0,25.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RollesGracie,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,46.0,"6' 4""",245 lbs,,,,Renzo Gracie Jiu-Jitsu,,,,,,Heavyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomanBogatov,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 8""",155 lbs,,,"73.5""",Boets MMA,,,,,,Lightweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomanDolidze,Middleweight,,0,0,0,0,48.8,773,11,773,1584,0,,4,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 2""",186 lbs,,,"76""",Xtreme Couture,,,,,,Middleweight Division,nan-nan,773.0,,165.0,0.0,51.2,0,60.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomanKopylov,Middleweight,,0,0,0,0,52.4,622,8,622,1187,0,,6,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 0""",185 lbs,,,"75""",Raty Team,,,,,,Middleweight Division,nan-nan,622.0,,120.0,0.0,47.6,0,90.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomanMitichyan,Welterweight,,0,0,0,0,41.2,7,1,7,17,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,Welterweight Division,nan-nan,7.0,,15.0,0.0,58.8,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomanSalazar,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"5' 7""",135 lbs,,,"68""",Fight Ready,,,,,,Bantamweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RomieAram,Welterweight,,0,0,0,0,62.4,78,2,78,125,0,,1,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,Welterweight Division,nan-nan,78.0,,30.0,0.0,37.6,0,15.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonaldoCandido de Oliveira,Flyweight,,0,0,0,0,57.5,50,8,50,87,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 6""",125 lbs,,,,Nova Uniao ,,,,,,Flyweight Division,nan-nan,50.0,,120.0,0.0,42.5,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonaldoRodríguez,Flyweight,,0,0,0,0,49.3,209,4,209,424,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"5' 6""",127 lbs,,,"65.5""",ADAM Coatzacoalcos,,,,,,Flyweight Division,nan-nan,209.0,,60.0,0.0,50.7,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
Ronaldo JefersonFerreira de Souza,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 9""",135 lbs,,,,,,,,,,nan Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonaldJhun,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 11""",170 lbs,,,,,,,,,,nan Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonalSiahaan,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 7""",125 lbs,,,,Synergy MMA Academy Bali,,,,,,Flyweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RondaRousey,Women's Bantamweight,,0,0,0,0,69.0,263,9,263,381,0,,2,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 7""",135 lbs,,,"68""",Glendale Fighting Club,,,,,,Women's Bantamweight Division,nan-nan,263.0,,135.0,0.0,31.0,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
Rongzhu,Lightweight,,0,0,0,0,52.7,407,10,407,773,0,,2,,,,,,,,,,,,,,,,,Active,,,25.0,"5' 9""",156 lbs,,,"72.5""",American Top Team,,,,,,Lightweight Division,nan-nan,407.0,,150.0,0.0,47.3,0,30.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonnieLawrence,Bantamweight,,0,0,0,0,59.6,236,27,236,396,0,,3,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 8""",135 lbs,,,"68.5""",MMA Science Academy,,,,,,Bantamweight Division,nan-nan,236.0,,405.0,0.0,40.4,0,45.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonnyMarkes,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 1""",245 lbs,,,"75""",Xtreme Couture,,,,,,Middleweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonysTorres,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 8""",155 lbs,,,,Nova Uniao ,,,,,,Lightweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonyJason,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 7""",145 lbs,,,"70""",Team Nogueira,,,,,,Featherweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonFaircloth,,,0,0,0,0,81.0,17,0,17,21,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,nan Division,nan-nan,17.0,,0.0,0.0,19.0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
RonStallings,Middleweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 0""",185 lbs,,,"75""",,,,,,,Middleweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
Ronvan Clief,Middleweight,,0,0,0,0,0.0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,Middleweight Division,nan-nan,0.0,,0.0,0.0,0,0,0.0,0,,,,,,,0,0,No,,Mixed Martial Arts
