Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion
Roman Mitichyan,Welterweight,1-1-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Roman Salazar,Bantamweight,12-10-0,5,3,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,37,"5' 7""",135 lbs,,,"68""",Fight Ready,,,,,
Romie Aram,Welterweight,2-1-0,0,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Ronaldo Candido,Flyweight,6-1-0,0,6,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,36,"5' 6""",125 lbs,,,,Nova Uniao ,,,,,
Ronaldo Rodriguez,Flyweight,17-3-0,7,5,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,26,"5' 6""",127 lbs,,,"65.5""",ADAM Coatzacoalcos,,,,,
Ronaldo Souza,,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,"5' 9""",135 lbs,,,,,,,,,
Ronald Jhun,,1-13-1,0,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"5' 11""",170 lbs,,,,,,,,,
Ronal Siahaan,Flyweight,8-2-0,5,0,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Indonesia,Southpaw,29,"5' 7""",125 lbs,,,,Synergy MMA Academy Bali,,,,,
Ronda Rousey,Women's Bantamweight,12-2-0,3,9,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 7""",135 lbs,,,"68""",Glendale Fighting Club,,,,,
Rongzhu,Lightweight,26-6-0,15,6,0,26,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,China,Orthodox,25,"5' 9""",156 lbs,,,"72.5""",American Top Team,,,,,
Ronnie Lawrence,Bantamweight,8-2-0,4,0,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,33,"5' 8""",135 lbs,,,"68.5""",MMA Science Academy,,,,,
Ronny Markes,Middleweight,22-10-0,8,7,0,22,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,37,"6' 1""",245 lbs,,,"75""",Xtreme Couture,,,,,
Ronys Torres,Lightweight,38-7-0,13,18,0,38,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,39,"5' 8""",155 lbs,,,,Nova Uniao ,,,,,
Rony Jason,Featherweight,15-9-0,5,8,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,41,"5' 7""",145 lbs,,,"70""",Team Nogueira,,,,,
Ron Faircloth,,1-3-0,1,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Ron Stallings,Middleweight,15-8-0,6,6,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,42,"6' 0""",185 lbs,,,"75""",,,,,,
Ron Van Clief,Middleweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Ron Waterman,Heavyweight,5-6-1,1,2,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Roosevelt Roberts,Lightweight,12-6-0,4,5,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,31,"6' 2""",155 lbs,,,"73""",Kill Cliff FC,,,,,
Roque Martinez,Heavyweight,19-9-2,8,4,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Guam,Orthodox,39,"5' 10""",249 lbs,,,"72""",Spike 22,,,,,
Rory MacDonald,Welterweight,23-10-1,7,9,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,35,"6' 0""",171 lbs,,,"76""",TriStar Gym,,,,,
Rory Markham,Welterweight,16-6-0,11,5,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,43,"6' 0""",170 lbs,,,"71""",,,,,,
Rory Singer,Middleweight,3-5-0,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,49,"6' 2""",185 lbs,,,"77""",,,,,,
Rose Namajunas,Women's Flyweight,15-7-0,2,6,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 5""",126 lbs,,,"65""",Genesis Training Center,,,,,
Roshan Mainam,Featherweight,6-3-0,1,5,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,India,--,,"5' 4""",135 lbs,,,,Evolve MMA,,,,,
Rosi Sexton,Women's Bantamweight,13-5-0,2,7,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,47,"5' 3""",135 lbs,,,"63""",,,,,,
Ross Pearson,Lightweight,21-17-0,7,5,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,40,"5' 8""",155 lbs,,,"69""",Alliance MMA,,,,,
Ross Pointon,,1-6-0,1,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,45,"5' 8""",170 lbs,,,,,,,,,
Rostem Akman,Welterweight,7-4-0,5,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Sweden,Switch,33,"5' 10""",170 lbs,,,"72""",,,,,,
Rousimar Palhares,Welterweight,20-10-1,1,16,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,45,"5' 8""",170 lbs,,,"71""",Brazilian Top Team,,,,,
Roxanne Modafferi,Women's Flyweight,25-21-0,4,5,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,42,"5' 7""",125 lbs,,,"69""",Syndicate MMA,,,,,
Roybert Echeverria,Flyweight,10-2-0,3,4,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Venezuela,Switch,29,"5' 5""",125 lbs,,,"67""",The Goat Shed,,,,,
Royce Alger,Middleweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,Kiboju ,,,,,
Royce Gracie,Heavyweight,15-2-2,2,11,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,58,"6' 1""",180 lbs,,,,Gracie Humaita,,,,,
Royston Wee,Bantamweight,4-1-0,0,2,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Singapore,Orthodox,38,"5' 7""",135 lbs,,,"67""",,,,,,
Roy Nelson,Heavyweight,23-19-0,14,5,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,49,"6' 0""",265 lbs,,,"72""",Country Club,,,,,
Ruan Potts,Heavyweight,8-6-0,4,4,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,South Africa,Orthodox,47,"6' 2""",250 lbs,,,"75""",Mark Robinson MMA,,,,,
Rudyard Moncayo,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Ruslan Magomedov,Heavyweight,15-1-0,4,2,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,38,"6' 3""",240 lbs,,,"78""",Fight Club Berkut,,,,,
Russell Doane,Bantamweight,16-8-0,7,5,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 7""",135 lbs,,,"70.5""",Hawaii Elite MMA,,,,,
Rustam Khabilov,Welterweight,24-4-0,4,5,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,38,"5' 8""",155 lbs,,,"73""",Jackson-Wink MMA,,,,,
Ryan Bader,Light Heavyweight,31-8-0,13,3,0,31,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,42,"6' 2""",231 lbs,,,"73""",Power MMA Team,,,,,
Ryan Benoit,Flyweight,10-8-0,8,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"5' 5""",126 lbs,,,"68.5""",Janjira Muay Thai,,,,,
Ryan Couture,Lightweight,12-6-0,1,6,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,42,"5' 10""",155 lbs,,,"73""",Xtreme Couture,,,,,
Ryan Gandra,Middleweight,7-1-0,4,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,--,30,"6' 1""",185 lbs,,,,Flavio Baiano Team,,,,,
Ryan Hall,Featherweight,9-2-0,2,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,40,"5' 10""",145 lbs,,,"70.5""",Fifty/50 Martial Arts Academy,,,,,
Ryan Janes,Middleweight,10-3-0,1,7,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,43,"6' 2""",185 lbs,,,"76.5""",Zugec Ultimate Martial Arts,,,,,
Ryan Jensen,Middleweight,19-8-0,7,12,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,47,"5' 10""",185 lbs,,,"76""",Jackson-Wink MMA,,,,,
Ryan Jimmo,Light Heavyweight,19-5-0,8,2,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,43,"6' 2""",205 lbs,,,"73""",Blackzilians,,,,,
Ryan LaFlare,Welterweight,14-3-0,4,3,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,41,"6' 1""",170 lbs,,,"74""",Bellmore Kickboxing Academy,,,,,
Ryan Loder,Middleweight,8-2-0,5,0,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,34,"6' 2""",185 lbs,,,"76.5""",Team Alpha Male,,,,,
Ryan MacDonald,Bantamweight,10-3-0,3,3,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,32,"5' 11""",135 lbs,,,"71""",Disorderly Conduct,,,,,
Ryan Madigan,Welterweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,48,"6' 0""",170 lbs,,,,,,,,,
Ryan Parker,Light Heavyweight,0-6-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,32,"6' 3""",205 lbs,,,,,,,,,
Ryan Spann,Heavyweight,23-11-0,6,14,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"6' 5""",252 lbs,,,"79""",Fortis MMA,,,,,
Ryan Thomas,,4-7-0,1,2,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,40,"6' 0""",170 lbs,,,,,,,,,
Ryo Chonan,Welterweight,8-10-0,2,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,48,"5' 9""",170 lbs,,,"70""",,,,,,
Sabah Homasi,Welterweight,17-12-0,11,3,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"6' 0""",170 lbs,,,"72""",American Top Team,,,,,
Sabina Mazo,Women's Flyweight,10-4-0,2,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Colombia,Orthodox,28,"5' 7""",125 lbs,,,"70""",Teixeira MMA & Fitness,,,,,
Saeed Hosseini,Lightweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Sage Northcutt,Lightweight,12-3-0,5,4,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,29,"6' 0""",170 lbs,,,"71.5""",Team Alpha Male,,,,,
Saidyokub Kakhramonov,Bantamweight,11-3-0,3,5,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Uzbekistan,Orthodox,29,"5' 8""",136 lbs,,,"69""",Warrior Camp MMA,,,,,
Said Nurmagomedov,Bantamweight,18-5-0,4,6,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,33,"5' 8""",136 lbs,,,"70""",Fight Club Akhmat,,,,,
Saimon Oliveira,Bantamweight,18-6-0,5,11,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,34,"5' 4""",135 lbs,,,"72""",Astra Fight Team,,,,,
Sako Chivitchian,Lightweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,--,,,,,,,,,,,,
Salim Touahri,Welterweight,10-4-0,6,2,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Poland,Orthodox,35,"5' 10""",170 lbs,,,"72""",Grappling Krakow,,,,,
Samandar Murodov,Welterweight,11-0-0,2,5,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,25,"6' 1""",170 lbs,,,"75""",,,,,,
Samy Schiavo,Lightweight,0-3-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,49,,155 lbs,,,,,,,,,
Sam Adkins,Light Heavyweight,2-5-0,1,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Sam Alvey,Light Heavyweight,34-18-1,20,3,0,34,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,39,"6' 2""",186 lbs,,,"75.5""",Team Quest -Portland,,,,,
Sam Fulton,Heavyweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Sam Hoger,Light Heavyweight,2-3-0,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,44,"6' 2""",205 lbs,,,,,,,,,
Sam Hughes,Women's Strawweight,10-6-0,2,3,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 5""",116 lbs,,,"64""",Fortis MMA,,,,,
Sam Patterson,Welterweight,13-2-1,5,7,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,29,"6' 3""",170 lbs,,,"78""",Team Crossface,,,,,
Sam Sicilia,Featherweight,17-11-0,8,4,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,39,"5' 8""",145 lbs,,,"67""",Sikjitsu,,,,,
Sam Stout,Lightweight,20-12-1,9,1,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,41,"5' 9""",155 lbs,,,"70""",Team Tompkins,,,,,
Sandra Lavado,Women's Strawweight,12-6-0,0,4,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Peru,Orthodox,31,"5' 7""",126 lbs,,,"66""",Maximo's Combat Club,,,,,
Sangwook Kim,Lightweight,9-3-0,3,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Korea,Orthodox,31,"6' 0""",155 lbs,,,"72""",Team Stun Gun,,,,,
Santiago Ponzinibbio,Welterweight,31-9-0,17,6,0,31,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Argentina,Orthodox,38,"6' 0""",170 lbs,,,"73""",American Top Team,,,,,
Santo Curatolo,Flyweight,6-3-0,5,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,30,"5' 3""",125 lbs,,,"63""",Catone MMA,,,,,
Saparbeg Safarov,Light Heavyweight,9-3-0,6,2,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,38,"6' 1""",185 lbs,,,"78""",Legion Fight Team,,,,,
Sarah Alpar,Women's Bantamweight,9-6-0,2,2,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,34,"5' 4""",125 lbs,,,"63""",American Elite MMA,,,,,
Sarah Frota,Women's Strawweight,9-4-0,2,5,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,38,"5' 6""",125 lbs,,,"69""",Astra Fight Team,,,,,
Sarah Kaufman,Women's Featherweight,22-5-0,11,2,0,22,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,39,"5' 5""",145 lbs,,,"67""",Zugec Ultimate Martial Arts,,,,,
Sarah Moras,Women's Bantamweight,6-8-0,3,2,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,37,"5' 7""",135 lbs,,,"67""",Toshida MMA,,,,,
Sara McMann,Women's Bantamweight,14-7-0,2,4,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,44,"5' 6""",145 lbs,,,"64.5""",Team Alpha Male,,,,,
Sasha Palatnikov,Welterweight,8-5-0,4,0,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Hong Kong,Switch,36,"6' 1""",170 lbs,,,"72.5""",Syndicate MMA,,,,,
Satoshi Honma,Heavyweight,1-2-0,1,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Saul Rogers,Featherweight,15-5-0,1,9,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,--,35,"5' 10""",155 lbs,,,"71""",SBG Manchester,,,,,
Scott Adams,Heavyweight,1-1-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,,,,,,,,,,,,
Scott Askham,Middleweight,20-7-0,12,2,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Southpaw,35,"6' 3""",185 lbs,,,"75""",Ludus Magnus,,,,,
Scott Baker,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Scott Bessac,Open Weight,1-1-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Scott Ferrozzo,Heavyweight,3-2-0,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Scott Holtzman,Lightweight,14-6-0,5,2,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"5' 9""",155 lbs,,,"69""",Shield Systems MMA,,,,,
Scott Jorgensen,Bantamweight,15-12-0,2,5,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,42,"5' 4""",135 lbs,,,"66""",Twisted Genetiks,,,,,
Scott Junk,Heavyweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Scott McAfee,Lightweight,0-5-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,41,"5' 8""",155 lbs,,,,,,,,,
Scott Morris,Open Weight,1-1-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Sean Alvarez,Heavyweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Sean Brady,Welterweight,18-1-0,3,6,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,32,"5' 10""",170 lbs,,,"72""",Renzo Gracie Philly,,,,,
Sean Gannon,Heavyweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,,,,,,,,,,,,
Sean Lally,Welterweight,8-5-0,6,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"6' 0""",170 lbs,,,"74.5""",Sityodtong Boston,,,,,
Sean Loeffler,Middleweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,43,"6' 3""",185 lbs,,,,Compound MMA,,,,,
Sean McCorkle,Heavyweight,17-6-0,4,12,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,48,"6' 7""",310 lbs,,,"81""",,,,,,
Sean O'Connell,Light Heavyweight,21-10-0,12,3,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,41,"6' 2""",205 lbs,,,"74""",,,,,,
Sean O'Malley,Bantamweight,18-3-0,12,1,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,30,"5' 11""",135 lbs,,,"72""",MMA LAB,,,,,
Sean Pierson,Welterweight,14-6-0,6,4,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Southpaw,49,"6' 0""",170 lbs,,,"76""",Grant Brothers MMA,,,,,
Sean Salmon,,0-10-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,47,"5' 10""",205 lbs,,,,,,,,,
Sean Santella,Flyweight,22-7-2,0,14,0,22,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,--,40,"5' 5""",125 lbs,,,,Ricardo Almeida Jiu-Jitsu,,,,,
Sean Sharaf,Heavyweight,4-1-0,4,0,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,32,"6' 3""",252 lbs,,,"77""",RVCA ,,,,,
Sean Sherk,Lightweight,36-4-1,8,13,0,36,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,51,"5' 6""",155 lbs,,,"67""",Minnesota Martial Arts Academy,,,,,
Sean Soriano,Lightweight,14-9-0,7,4,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"5' 9""",146 lbs,,,"70""",Kill Cliff FC,,,,,
Sean Spencer,Welterweight,12-7-0,2,2,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 10""",170 lbs,,,"75.5""",,,,,,
Sean Strickland,Middleweight,29-7-0,11,4,0,29,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"6' 1""",185 lbs,,,"76""",Xtreme Couture,,,,,
Sean Woodson,Featherweight,13-2-1,4,1,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"6' 2""",146 lbs,,,"78""",Wolves Den Training Center,,,,,
Sebastian Szalay,Featherweight,8-1-0,1,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Australia,--,,"5' 7""",145 lbs,,,,,,,,,
Sedriques Dumas,Middleweight,10-3-0,4,2,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,29,"6' 2""",185 lbs,,,"79""",Team Remedy BJJ & MMA,,,,,
Semmy Schilt,Heavyweight,7-6-0,5,2,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,51,"6' 11""",256 lbs,,,,,,,,,
Seokhyeon Ko,Welterweight,12-2-0,6,0,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Korea,Southpaw,31,"5' 10""",169 lbs,,,"71""",Team Stun Gun,,,,,
SeongChan Hong,Lightweight,9-2-0,3,1,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Korea,Orthodox,35,"5' 7""",155 lbs,,,,Korean Top Team,,,,,
Sergei Pavlovich,Heavyweight,19-3-0,15,0,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Southpaw,33,"6' 3""",249 lbs,,,"84""",American Top Team,,,,,
Sergey Khandozhko,Welterweight,28-6-1,13,7,0,28,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,33,"6' 1""",169 lbs,,,"74""",Industrials,,,,,
Sergey Morozov,Bantamweight,19-5-0,8,3,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Kazakhstan,Orthodox,36,"5' 6""",136 lbs,,,"67""",Erkin Kush,,,,,
Serghei Spivac,Heavyweight,17-6-0,7,8,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Moldova,Orthodox,30,"6' 3""",251 lbs,,,"78""",Polar Bear Team,,,,,
Sergio Moraes,Welterweight,14-8-1,1,8,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,42,"6' 0""",170 lbs,,,"72""",Alliance Jiu-Jitsu,,,,,
Sergio Pettis,Flyweight,23-7-0,4,4,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,31,"5' 6""",135 lbs,,,"69""",Roufusport,,,,,
Serhiy Sidey,Bantamweight,12-2-0,7,1,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Ukraine,Switch,29,"5' 11""",135 lbs,,,"72""",Burlington Training Centre,,,,,
Seth Baczynski,Welterweight,20-17-0,8,10,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,43,"6' 3""",185 lbs,,,"74""",Power MMA Team,,,,,
Seth Petruzelli,Light Heavyweight,14-8-0,12,1,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,45,"6' 0""",205 lbs,,,"76""",Jungle MMA,,,,,
SeungGuk Choi,Flyweight,7-3-0,2,0,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Korea,Orthodox,28,"5' 6""",125 lbs,,,"64""",Korean Zombie MMA,,,,,
Seungwoo Choi,Featherweight,11-8-0,6,0,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Korea,Orthodox,32,"6' 0""",146 lbs,,,"74""",Korean Zombie MMA,,,,,
Shaheen Santana,Lightweight,7-1-0,0,5,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"6' 1""",145 lbs,,,"75""",MMA Masters,,,,,
Shamar Bailey,,15-10-0,5,3,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,42,"5' 8""",155 lbs,,,"75""",Integrated Fighting Academy,,,,,
Shamil Abdurakhimov,Heavyweight,20-8-0,9,4,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,43,"6' 3""",263 lbs,,,"76""",Peresvet FT,,,,,
